current_temperature,target_temperature,humidity,heater_speed
12.04,26.0,82.27,92.35
25.7,26.0,61.17,2.04
21.76,26.0,80.5,33.19
14.07,26.0,69.2,87.13
25.06,26.0,66.07,9.32
23.47,26.0,51.38,19.96
24.13,26.0,81.57,12.56
18.27,26.0,67.27,61.99
25.67,26.0,45.24,5.33
18.62,26.0,45.73,60.6
21.13,26.0,76.11,40.81
12.01,26.0,51.48,100.0
22.32,26.0,68.95,32.52
23.49,26.0,72.24,31.74
21.07,26.0,56.17,45.99
19.94,26.0,67.77,47.76
24.96,26.0,54.61,9.38
22.9,26.0,82.85,16.74
16.45,26.0,79.41,73.91
27.35,26.0,56.52,1.67
23.32,26.0,66.15,22.6
27.81,26.0,65.03,0.0
27.54,26.0,83.4,1.03
26.7,26.0,60.76,0.09
24.09,26.0,67.49,18.02
21.75,26.0,82.15,37.47
14.75,26.0,51.51,85.55
20.69,26.0,67.02,47.05
24.25,26.0,49.23,18.94
20.33,26.0,69.7,48.82
25.89,26.0,59.63,0.0
13.75,26.0,83.71,81.58
18.1,26.0,61.62,60.66
20.1,26.0,50.45,53.18
18.92,26.0,78.36,61.12
13.74,26.0,77.83,86.48
14.46,26.0,72.79,81.41
25.4,26.0,74.95,0.0
19.75,26.0,55.59,54.35
12.78,26.0,70.68,92.24
12.26,26.0,46.52,100.0
19.58,26.0,52.88,50.24
14.63,26.0,82.29,88.26
23.28,26.0,74.57,26.97
24.73,26.0,54.23,9.73
15.65,26.0,49.46,80.55
21.47,26.0,82.96,39.61
14.47,26.0,49.49,86.63
16.86,26.0,55.28,73.9
26.22,26.0,52.31,0.87
20.71,26.0,45.3,47.57
26.17,26.0,57.57,1.38
15.6,26.0,83.97,70.59
17.28,26.0,58.68,67.44
19.54,26.0,65.17,52.45
19.68,26.0,74.84,43.29
27.96,26.0,67.04,0.0
13.83,26.0,74.74,86.7
25.63,26.0,71.47,0.0
25.82,26.0,69.34,1.3
20.85,26.0,70.99,41.13
17.5,26.0,76.97,70.59
20.31,26.0,73.41,46.52
16.68,26.0,76.67,72.74
24.79,26.0,50.82,12.46
19.97,26.0,72.11,41.6
26.81,26.0,74.48,0.66
21.96,26.0,57.0,33.0
20.23,26.0,79.98,44.5
23.38,26.0,57.19,20.78
20.06,26.0,54.75,49.47
26.47,26.0,79.68,0.0
14.95,26.0,54.88,86.69
27.57,26.0,61.62,2.07
25.0,26.0,59.72,16.82
25.77,26.0,80.92,0.0
19.73,26.0,63.21,46.55
25.4,26.0,72.77,0.48
16.91,26.0,76.76,69.87
24.19,26.0,70.12,14.96
14.25,26.0,82.75,81.41
16.91,26.0,77.1,66.82
19.13,26.0,61.01,56.36
17.16,26.0,83.03,60.03
18.19,26.0,65.98,56.35
25.12,26.0,45.9,9.87
16.11,26.0,55.4,80.07
23.92,26.0,69.87,19.46
13.18,26.0,51.27,92.57
24.25,26.0,68.36,9.43
24.67,26.0,59.46,16.99
18.43,26.0,66.38,56.58
23.56,26.0,45.07,19.54
26.64,26.0,78.94,0.0
24.81,26.0,59.48,7.39
18.25,26.0,50.61,58.89
19.75,26.0,62.52,49.82
24.47,26.0,64.45,11.02
16.68,26.0,70.5,70.62
24.86,26.0,65.98,10.96
17.25,26.0,46.74,77.3
24.9,26.0,79.86,5.24
13.39,26.0,63.26,92.39
12.71,26.0,48.08,99.52
27.96,26.0,75.91,0.1
25.91,26.0,71.41,1.67
26.13,26.0,70.98,0.58
27.22,26.0,62.08,2.29
19.01,26.0,61.42,60.63
16.59,26.0,66.45,63.52
14.08,26.0,47.02,87.41
20.02,26.0,56.96,54.48
15.52,26.0,84.52,78.32
26.97,26.0,71.49,0.0
12.06,26.0,61.76,100.0
14.29,26.0,53.89,81.11
15.94,26.0,74.81,76.79
15.18,26.0,55.41,85.58
15.61,26.0,51.49,77.38
22.5,26.0,51.18,40.86
17.24,26.0,74.17,66.59
21.84,26.0,70.71,27.56
26.24,26.0,47.79,0.0
21.64,26.0,49.6,35.71
23.11,26.0,70.35,29.93
17.85,26.0,67.84,64.71
14.56,26.0,72.44,80.91
17.13,26.0,52.12,74.86
27.43,26.0,74.06,0.79
21.95,26.0,82.44,30.74
16.44,26.0,69.04,71.19
19.21,26.0,52.85,57.15
25.37,26.0,72.18,5.8
22.7,26.0,58.72,28.51
20.97,26.0,46.97,43.53
26.16,26.0,57.09,0.0
22.76,26.0,81.22,20.08
22.28,26.0,61.45,33.46
15.04,26.0,79.59,71.91
13.7,26.0,65.35,86.03
27.44,26.0,65.68,0.0
21.58,26.0,45.21,33.23
18.65,26.0,70.48,58.68
21.42,26.0,49.31,39.09
12.99,26.0,64.15,93.22
25.15,26.0,55.41,4.78
15.47,26.0,60.7,76.9
24.87,26.0,66.48,13.03
20.55,26.0,45.58,46.41
16.43,26.0,56.38,76.53
12.48,26.0,84.58,96.63
25.05,26.0,47.3,9.6
14.82,26.0,57.78,77.29
12.83,26.0,57.86,93.65
24.09,26.0,60.18,18.2
17.6,26.0,72.39,61.1
18.23,26.0,54.91,58.16
15.95,26.0,63.41,75.91
25.75,26.0,70.79,11.77
16.76,26.0,57.89,69.55
15.36,26.0,82.95,76.32
16.95,26.0,84.19,61.79
15.25,26.0,49.79,86.67
17.08,26.0,58.75,72.07
13.33,26.0,53.32,96.85
14.54,26.0,52.47,91.25
18.67,26.0,64.64,56.22
26.07,26.0,67.55,0.0
12.92,26.0,62.03,100.0
15.4,26.0,55.9,82.57
26.53,26.0,56.14,0.39
26.24,26.0,84.69,0.0
22.87,26.0,81.95,25.0
15.85,26.0,48.04,81.82
18.72,26.0,71.26,58.09
15.38,26.0,63.28,73.25
14.06,26.0,72.55,86.98
18.08,26.0,68.88,61.88
21.21,26.0,80.57,40.19
17.76,26.0,47.68,67.96
21.77,26.0,58.98,41.8
16.74,26.0,84.42,69.09
17.53,26.0,52.29,66.95
24.65,26.0,50.09,18.11
26.05,26.0,74.16,1.61
17.15,26.0,76.1,69.4
21.14,26.0,71.89,40.82
16.45,26.0,76.05,72.16
12.85,26.0,72.75,94.22
23.81,26.0,50.43,21.36
14.74,26.0,69.33,89.98
18.81,26.0,76.08,52.87
19.79,26.0,79.62,52.67
14.95,26.0,54.85,82.99
13.51,26.0,50.1,88.26
17.57,26.0,76.24,62.87
27.24,26.0,55.26,0.0
21.84,26.0,46.28,38.99
18.1,26.0,78.01,60.19
12.62,26.0,65.24,92.58
21.6,26.0,58.07,43.02
13.48,26.0,45.46,98.33
20.68,26.0,46.41,51.11
24.03,26.0,76.7,19.26
18.78,26.0,64.59,56.9
16.79,26.0,50.99,74.47
12.76,26.0,59.34,94.44
12.4,26.0,51.61,100.0
18.88,26.0,49.52,57.41
26.13,26.0,56.05,0.0
15.91,26.0,66.98,75.88
21.18,26.0,53.4,39.76
22.95,26.0,58.75,26.88
12.97,26.0,64.12,95.5
14.45,26.0,61.8,89.91
17.3,26.0,50.15,65.75
22.72,26.0,46.55,29.01
19.02,26.0,46.42,54.69
23.75,26.0,59.01,18.51
25.88,26.0,73.75,0.0
24.13,26.0,50.25,17.88
27.88,26.0,76.48,0.19
24.07,26.0,73.63,19.36
25.63,26.0,45.16,0.99
25.32,26.0,46.07,12.49
23.68,26.0,52.8,25.5
24.83,26.0,47.24,9.41
26.95,26.0,66.25,0.0
19.6,26.0,46.59,54.42
22.21,26.0,77.11,31.57
20.24,26.0,64.72,48.29
25.62,26.0,74.12,4.52
18.9,26.0,75.03,56.92
25.12,26.0,65.27,10.21
24.79,26.0,82.01,10.88
27.39,26.0,84.61,0.27
15.98,26.0,59.37,77.93
23.35,26.0,50.03,23.68
24.11,26.0,59.53,21.15
26.98,26.0,53.93,0.0
26.51,26.0,66.24,0.96
21.18,26.0,60.14,44.4
21.27,26.0,64.22,40.56
14.68,26.0,75.53,82.31
27.6,26.0,55.96,0.0
16.08,26.0,66.5,80.28
23.6,26.0,58.41,20.17
24.73,26.0,76.4,11.55
19.06,26.0,70.58,50.13
15.38,26.0,45.34,84.73
15.02,26.0,71.4,78.24
25.7,26.0,51.81,2.23
20.17,26.0,73.98,44.81
13.44,26.0,67.69,90.9
23.47,26.0,61.06,19.15
16.0,26.0,72.76,66.09
26.02,26.0,79.26,0.0
16.95,26.0,76.15,60.06
15.2,26.0,66.82,82.88
13.36,26.0,73.91,95.52
20.18,26.0,61.56,47.14
19.21,26.0,76.56,57.35
24.02,26.0,78.16,18.37
19.43,26.0,50.49,59.67
17.5,26.0,54.52,65.2
16.19,26.0,55.8,67.02
16.45,26.0,51.64,73.89
26.85,26.0,60.7,0.0
14.64,26.0,52.72,87.65
27.81,26.0,68.82,0.22
17.23,26.0,49.06,70.48
13.41,26.0,55.8,96.43
15.98,26.0,71.62,73.96
12.93,26.0,60.94,100.0
24.64,26.0,61.86,12.05
20.2,26.0,76.92,49.66
17.39,26.0,84.38,66.24
22.59,26.0,67.6,27.48
22.09,26.0,48.16,33.47
27.04,26.0,49.12,0.95
27.38,26.0,83.74,0.2
22.89,26.0,72.17,28.62
25.09,26.0,75.1,3.91
24.68,26.0,72.03,15.55
19.86,26.0,52.18,51.9
23.27,26.0,62.93,24.79
13.25,26.0,76.92,91.41
24.13,26.0,79.65,16.12
27.39,26.0,54.49,0.2
13.36,26.0,68.84,90.13
25.38,26.0,51.28,5.66
26.93,26.0,83.33,0.62
15.62,26.0,55.09,82.28
20.4,26.0,74.07,41.69
26.85,26.0,54.24,0.0
27.36,26.0,69.64,0.0
14.05,26.0,71.37,86.42
17.58,26.0,58.14,68.91
23.17,26.0,77.75,18.14
15.54,26.0,80.41,74.79
17.2,26.0,79.2,63.49
12.37,26.0,58.23,99.77
14.46,26.0,74.77,84.51
21.0,26.0,67.38,41.23
22.45,26.0,68.71,30.49
22.38,26.0,64.1,35.44
24.45,26.0,69.01,16.3
18.64,26.0,50.43,59.7
16.38,26.0,61.35,73.77
12.25,26.0,52.11,100.0
15.31,26.0,56.2,81.54
17.0,26.0,50.11,68.95
14.85,26.0,53.5,77.61
12.32,26.0,76.28,90.81
14.52,26.0,66.99,82.51
22.66,26.0,45.95,30.35
22.07,26.0,76.54,31.21
26.97,26.0,81.38,1.35
24.77,26.0,80.22,10.27
21.08,26.0,77.92,36.82
14.2,26.0,84.69,85.21
21.03,26.0,68.46,46.01
12.99,26.0,83.5,86.63
18.89,26.0,82.95,55.03
18.24,26.0,57.53,54.77
18.85,26.0,79.54,49.72
16.48,26.0,76.7,68.32
22.97,26.0,76.03,30.57
25.46,26.0,80.85,3.41
24.3,26.0,60.37,13.99
22.04,26.0,61.0,34.55
20.61,26.0,70.6,44.03
12.5,26.0,74.51,92.38
23.57,26.0,80.19,28.86
20.72,26.0,80.03,41.42
16.33,26.0,73.85,72.11
17.25,26.0,83.28,63.24
26.97,26.0,52.15,0.0
21.99,26.0,83.01,37.63
19.61,26.0,47.57,58.92
21.93,26.0,67.22,32.13
18.62,26.0,48.61,63.78
19.52,26.0,67.72,53.58
16.64,26.0,60.6,75.02
19.04,26.0,48.26,56.75
22.97,26.0,70.92,26.25
12.64,26.0,74.25,97.6
24.72,26.0,51.97,16.77
16.53,26.0,72.78,76.11
22.92,26.0,52.16,29.01
22.28,26.0,50.5,32.95
22.44,26.0,50.89,23.48
21.73,26.0,68.96,30.52
27.35,26.0,76.15,0.0
20.13,26.0,68.88,43.52
23.72,26.0,77.37,23.72
23.29,26.0,68.66,20.02
15.78,26.0,76.89,72.95
16.53,26.0,84.06,67.36
18.78,26.0,60.64,61.64
16.44,26.0,51.0,72.18
17.87,26.0,50.42,66.44
18.26,26.0,68.9,60.67
21.66,26.0,66.88,39.96
15.52,26.0,52.37,83.14
24.87,26.0,80.28,11.31
19.0,26.0,83.27,47.51
23.3,26.0,55.13,24.36
13.3,26.0,53.28,94.12
19.52,26.0,53.56,54.15
12.45,26.0,60.5,95.55
22.81,26.0,79.13,31.6
17.5,26.0,68.84,64.98
27.19,26.0,47.7,0.0
17.19,26.0,63.92,66.02
21.02,26.0,48.61,49.64
16.12,26.0,61.25,77.25
21.92,26.0,61.14,38.99
19.47,26.0,70.93,48.01
17.93,26.0,66.98,59.95
15.26,26.0,79.99,75.05
13.78,26.0,45.65,93.15
13.92,26.0,75.96,85.69
27.98,26.0,45.91,1.33
18.6,26.0,57.17,57.82
12.03,26.0,80.19,94.0
27.25,26.0,72.62,0.0
12.32,26.0,51.88,100.0
18.7,26.0,64.63,52.26
23.48,26.0,73.88,24.08
26.63,26.0,82.49,0.0
23.41,26.0,70.37,22.96
19.42,26.0,45.99,52.8
27.59,26.0,64.99,0.0
12.63,26.0,51.12,95.39
27.79,26.0,46.91,0.0
25.59,26.0,68.94,1.29
26.86,26.0,76.08,0.0
16.08,26.0,46.44,76.88
14.28,26.0,76.34,79.61
22.61,26.0,73.26,29.4
20.25,26.0,75.08,49.87
20.37,26.0,54.79,53.53
26.79,26.0,60.74,0.0
21.92,26.0,49.79,39.69
16.98,26.0,54.56,71.67
18.4,26.0,57.11,59.09
14.14,26.0,57.78,81.39
15.08,26.0,52.0,88.78
14.29,26.0,52.55,84.36
24.96,26.0,81.06,15.42
23.28,26.0,76.36,26.17
20.49,26.0,58.78,42.44
17.99,26.0,82.91,61.08
22.7,26.0,54.56,37.39
25.01,26.0,61.27,16.01
26.1,26.0,77.54,0.27
20.75,26.0,62.72,41.13
25.12,26.0,54.39,10.09
20.18,26.0,59.74,47.33
19.59,26.0,65.03,55.66
25.85,26.0,69.83,4.72
18.18,26.0,61.22,55.48
18.33,26.0,62.25,61.86
16.88,26.0,55.56,70.16
20.3,26.0,66.41,46.59
20.72,26.0,53.78,45.52
22.57,26.0,79.7,33.58
18.89,26.0,74.89,58.54
15.49,26.0,61.41,76.34
25.87,26.0,74.89,1.64
17.54,26.0,45.28,66.2
26.77,26.0,58.78,2.14
15.32,26.0,62.61,79.46
20.96,26.0,63.79,48.51
20.59,26.0,74.95,37.72
25.26,26.0,83.51,7.84
14.22,26.0,60.2,86.97
26.56,26.0,59.02,0.49
20.5,26.0,69.42,41.41
21.38,26.0,56.25,34.68
20.16,26.0,50.65,44.08
12.58,26.0,83.46,97.59
19.95,26.0,77.38,44.33
16.22,26.0,83.34,69.29
17.48,26.0,53.71,74.39
22.39,26.0,45.71,30.28
19.96,26.0,62.49,50.36
13.49,26.0,82.34,91.44
13.17,26.0,50.53,99.1
14.97,26.0,49.69,79.49
15.05,26.0,47.76,81.43
21.73,26.0,75.6,36.71
14.85,26.0,76.44,87.31
26.11,26.0,72.82,0.07
15.36,26.0,47.13,80.32
13.46,26.0,73.93,90.92
26.01,26.0,62.95,1.24
16.73,26.0,51.32,74.78
18.81,26.0,56.81,54.75
27.34,26.0,65.05,0.05
27.11,26.0,58.19,0.0
23.44,26.0,83.79,27.14
13.1,26.0,63.99,92.62
21.49,26.0,59.89,38.47
27.83,26.0,71.93,0.74
27.15,26.0,71.02,0.0
13.7,26.0,45.1,93.71
18.34,26.0,69.74,63.13
17.05,26.0,54.75,69.88
14.08,26.0,60.01,88.42
23.12,26.0,73.25,20.42
16.38,26.0,67.3,64.82
17.52,26.0,59.75,70.38
13.45,26.0,51.7,93.85
19.97,26.0,65.22,49.59
14.53,26.0,57.77,81.26
18.91,26.0,81.52,51.05
14.29,26.0,66.37,89.37
27.26,26.0,79.64,0.0
14.32,26.0,60.61,84.31
20.35,26.0,78.1,47.38
15.15,26.0,47.26,84.03
13.22,26.0,56.92,93.6
15.24,26.0,48.13,89.15
12.88,26.0,46.27,96.61
14.23,26.0,81.75,87.74
19.9,26.0,73.67,49.86
22.43,26.0,70.0,30.94
13.4,26.0,66.3,96.01
19.06,26.0,67.78,55.81
21.3,26.0,70.55,38.77
15.75,26.0,78.06,79.56
17.95,26.0,68.88,66.34
13.15,26.0,74.94,95.34
15.52,26.0,56.24,65.93
19.47,26.0,84.07,51.85
27.85,26.0,46.28,1.42
27.94,26.0,60.46,0.0
27.67,26.0,80.28,1.19
18.77,26.0,52.22,59.4
13.29,26.0,50.65,97.12
17.18,26.0,59.62,67.33
15.8,26.0,62.13,82.06
12.23,26.0,82.34,97.93
13.52,26.0,78.44,90.13
19.25,26.0,63.56,55.66
17.43,26.0,83.92,67.42
14.89,26.0,70.69,84.83
23.46,26.0,79.95,22.36
17.71,26.0,54.84,68.8
25.63,26.0,64.56,5.17
15.86,26.0,46.19,85.62
20.61,26.0,45.36,49.98
14.95,26.0,73.22,78.27
19.92,26.0,49.73,58.84
14.44,26.0,66.91,77.3
14.59,26.0,72.84,84.98
21.8,26.0,46.29,34.88
16.22,26.0,62.95,80.61
14.76,26.0,72.37,82.65
26.88,26.0,80.59,0.1
12.69,26.0,56.97,96.41
21.04,26.0,83.97,37.31
20.77,26.0,78.78,41.02
16.01,26.0,71.03,73.01
19.24,26.0,60.68,51.66
13.4,26.0,73.44,90.81
23.54,26.0,77.65,23.6
15.55,26.0,57.13,75.75
15.09,26.0,84.71,71.88
17.04,26.0,81.34,67.29
26.44,26.0,64.42,0.0
24.74,26.0,73.91,15.21
27.15,26.0,65.96,1.24
22.43,26.0,75.44,36.14
22.61,26.0,78.08,32.68
19.68,26.0,45.93,62.18
26.48,26.0,48.17,0.57
20.17,26.0,58.46,41.93
17.68,26.0,81.7,54.41
22.25,26.0,60.93,32.91
20.74,26.0,80.5,43.94
13.98,26.0,63.5,87.82
18.28,26.0,56.55,63.75
17.01,26.0,81.03,65.46
25.55,26.0,67.43,2.93
18.06,26.0,59.42,60.53
25.14,26.0,46.78,8.93
19.08,26.0,49.44,59.61
24.06,26.0,50.57,17.51
14.16,26.0,59.59,86.62
26.79,26.0,69.29,0.0
19.69,26.0,57.3,50.89
16.16,26.0,47.62,80.61
15.86,26.0,55.59,74.21
16.24,26.0,61.35,70.14
17.87,26.0,84.69,61.6
23.48,26.0,60.72,24.89
27.19,26.0,48.57,0.0
22.7,26.0,68.24,33.76
20.75,26.0,81.79,48.69
19.18,26.0,76.47,50.84
25.25,26.0,78.45,13.28
25.59,26.0,82.13,0.0
16.69,26.0,70.46,73.7
27.25,26.0,84.8,2.66
18.32,26.0,46.33,65.67
24.8,26.0,78.39,8.68
27.47,26.0,79.28,0.0
23.26,26.0,81.67,21.34
14.58,26.0,64.13,83.47
21.38,26.0,76.51,44.49
13.9,26.0,52.8,90.11
24.63,26.0,69.13,21.17
16.5,26.0,59.35,71.38
23.12,26.0,68.85,31.07
26.56,26.0,72.02,0.86
14.9,26.0,58.88,82.12
18.29,26.0,53.65,59.75
22.35,26.0,57.87,37.7
18.71,26.0,71.56,57.29
14.8,26.0,72.07,74.26
12.47,26.0,74.65,90.71
18.51,26.0,50.06,57.0
22.39,26.0,77.74,34.08
21.18,26.0,72.53,42.58
14.5,26.0,46.22,86.73
19.21,26.0,58.42,52.84
17.91,26.0,63.67,65.4
16.39,26.0,59.42,69.5
23.67,26.0,49.7,24.06
16.95,26.0,53.29,71.91
20.64,26.0,45.98,44.92
26.77,26.0,48.72,0.0
20.63,26.0,55.65,45.48
21.87,26.0,77.8,36.25
13.17,26.0,66.07,87.97
14.85,26.0,61.98,85.06
13.62,26.0,71.49,92.53
24.24,26.0,66.66,18.25
25.37,26.0,50.26,9.43
14.98,26.0,53.9,83.0
15.51,26.0,53.9,83.11
17.17,26.0,69.0,67.27
21.46,26.0,63.46,34.52
21.95,26.0,60.5,38.04
22.99,26.0,67.27,21.25
26.48,26.0,83.8,0.0
16.72,26.0,57.57,70.2
22.54,26.0,65.81,28.86
20.96,26.0,64.21,42.66
16.89,26.0,73.67,65.7
26.52,26.0,74.21,0.0
13.53,26.0,74.16,89.18
23.39,26.0,53.06,22.38
23.65,26.0,62.96,26.74
26.65,26.0,77.45,0.0
20.3,26.0,60.26,49.26
17.15,26.0,84.37,70.08
25.24,26.0,59.59,13.36
24.33,26.0,64.91,18.42
20.01,26.0,63.98,47.67
24.29,26.0,62.35,11.86
16.29,26.0,78.83,71.99
21.43,26.0,51.21,43.49
25.84,26.0,67.71,3.43
17.09,26.0,69.74,55.42
19.74,26.0,79.05,52.1
27.22,26.0,69.37,0.0
24.77,26.0,83.4,11.12
26.19,26.0,79.89,0.0
18.16,26.0,58.95,64.0
27.94,26.0,79.4,0.0
14.44,26.0,83.34,86.3
20.3,26.0,55.29,43.06
19.67,26.0,69.41,50.29
24.77,26.0,56.27,12.28
26.54,26.0,70.98,0.0
23.7,26.0,48.75,23.32
22.03,26.0,74.37,38.21
18.84,26.0,61.79,61.29
20.17,26.0,68.49,49.72
20.15,26.0,46.03,43.51
12.33,26.0,72.82,91.81
20.05,26.0,64.84,48.93
25.7,26.0,70.01,3.7
23.35,26.0,57.63,22.92
24.73,26.0,50.83,20.03
18.25,26.0,62.42,61.19
20.46,26.0,82.76,45.73
12.54,26.0,54.11,100.0
18.13,26.0,72.03,60.63
19.59,26.0,46.99,62.4
16.08,26.0,73.72,70.0
12.5,26.0,54.54,96.86
23.05,26.0,63.06,23.45
18.96,26.0,59.71,61.8
18.65,26.0,49.51,62.42
16.0,26.0,58.82,74.15
20.61,26.0,59.0,41.97
19.01,26.0,65.88,60.17
19.58,26.0,83.89,50.84
21.29,26.0,63.8,44.62
12.1,26.0,81.58,95.88
26.52,26.0,63.46,0.41
13.14,26.0,49.3,97.02
19.21,26.0,54.21,53.01
15.32,26.0,61.3,79.54
20.38,26.0,58.01,42.53
16.48,26.0,79.63,71.65
25.76,26.0,72.15,5.77
18.34,26.0,68.13,62.97
22.22,26.0,64.65,35.21
15.98,26.0,60.89,75.41
12.31,26.0,69.49,100.0
18.47,26.0,49.98,63.95
20.58,26.0,51.5,50.67
19.35,26.0,57.12,59.01
27.39,26.0,51.85,0.0
23.31,26.0,72.08,25.62
27.93,26.0,45.99,0.0
16.72,26.0,51.41,68.39
24.62,26.0,81.1,9.52
20.89,26.0,84.9,36.23
21.79,26.0,64.5,35.68
27.77,26.0,64.81,0.11
22.46,26.0,75.94,25.35
26.38,26.0,46.45,0.52
23.61,26.0,62.08,22.03
14.04,26.0,48.99,94.42
23.19,26.0,61.04,32.78
19.75,26.0,84.35,50.04
26.7,26.0,75.15,0.0
24.91,26.0,84.4,13.24
13.67,26.0,74.84,88.05
14.14,26.0,69.32,85.24
13.11,26.0,75.17,88.29
19.89,26.0,71.36,47.16
13.29,26.0,63.56,91.74
23.58,26.0,56.7,25.69
20.84,26.0,65.81,44.55
25.37,26.0,55.34,13.65
16.48,26.0,64.47,74.51
20.31,26.0,50.85,49.35
13.88,26.0,67.62,86.93
26.15,26.0,54.81,0.38
14.8,26.0,56.74,82.09
13.64,26.0,64.96,87.52
15.28,26.0,51.5,72.88
24.9,26.0,83.5,7.55
13.69,26.0,62.88,95.61
21.83,26.0,59.09,37.43
23.94,26.0,46.17,19.04
24.02,26.0,78.73,19.86
15.04,26.0,70.03,73.55
12.99,26.0,61.66,95.6
19.18,26.0,54.82,59.83
15.24,26.0,74.81,77.96
23.19,26.0,82.82,18.44
17.71,26.0,60.23,63.24
19.19,26.0,50.4,60.26
13.82,26.0,49.37,92.55
21.08,26.0,45.25,37.76
14.97,26.0,74.76,88.36
22.86,26.0,84.26,22.57
13.14,26.0,84.71,88.52
27.61,26.0,76.37,0.0
22.95,26.0,51.49,24.48
14.91,26.0,84.11,77.33
12.23,26.0,58.11,100.0
17.35,26.0,58.34,71.8
14.45,26.0,72.49,82.32
15.49,26.0,46.96,77.63
25.96,26.0,78.03,2.29
21.65,26.0,84.89,37.32
14.82,26.0,76.0,81.6
20.91,26.0,76.27,42.35
16.09,26.0,60.61,74.8
27.62,26.0,47.64,0.98
12.52,26.0,76.71,93.91
23.72,26.0,68.89,24.98
24.37,26.0,81.37,23.36
13.07,26.0,49.64,96.94
14.75,26.0,57.2,84.31
18.15,26.0,59.43,62.74
25.89,26.0,72.33,0.0
20.59,26.0,76.51,46.2
22.48,26.0,83.44,31.3
24.53,26.0,56.82,13.51
25.25,26.0,64.75,11.47
19.62,26.0,46.16,53.27
20.14,26.0,55.12,45.24
23.49,26.0,59.96,24.68
16.21,26.0,68.75,74.04
25.67,26.0,63.83,7.49
12.33,26.0,59.58,100.0
15.13,26.0,69.96,79.45
24.8,26.0,78.14,10.39
17.44,26.0,54.67,67.16
14.4,26.0,58.72,87.59
14.99,26.0,73.2,81.9
20.49,26.0,76.12,45.3
25.54,26.0,78.02,5.03
13.13,26.0,53.37,98.75
12.49,26.0,66.57,94.37
19.44,26.0,81.0,59.48
27.3,26.0,60.68,0.0
16.46,26.0,62.2,68.61
27.35,26.0,84.39,0.0
26.2,26.0,49.52,0.0
16.53,26.0,73.22,69.32
25.07,26.0,79.01,4.45
22.97,26.0,51.03,24.32
20.19,26.0,73.58,48.44
18.77,26.0,63.79,51.04
25.05,26.0,79.12,4.82
24.69,26.0,81.3,14.8
24.11,26.0,79.9,16.9
27.97,26.0,47.58,0.0
19.66,26.0,75.27,48.25
24.91,26.0,81.86,5.88
25.8,26.0,69.85,4.38
15.39,26.0,69.04,75.57
12.67,26.0,46.8,97.51
18.48,26.0,79.24,58.52
25.71,26.0,46.86,2.97
16.63,26.0,57.54,69.71
23.2,26.0,82.03,17.63
12.12,26.0,82.99,97.0
17.69,26.0,84.68,61.96
21.85,26.0,64.06,33.84
14.08,26.0,52.1,85.87
26.35,26.0,64.52,0.0
14.5,26.0,49.09,88.97
26.56,26.0,79.9,0.26
15.46,26.0,67.42,83.9
27.91,26.0,61.18,1.42
21.68,26.0,48.18,37.7
13.35,26.0,61.21,95.02
13.04,26.0,79.65,91.05
13.2,26.0,73.14,91.32
21.44,26.0,48.3,44.38
24.95,26.0,51.4,8.19
18.45,26.0,60.69,59.77
19.12,26.0,49.06,60.59
21.43,26.0,82.36,38.36
20.53,26.0,71.09,43.16
23.01,26.0,48.79,21.83
19.55,26.0,76.52,42.62
23.42,26.0,59.74,31.25
27.96,26.0,54.79,0.0
17.6,26.0,67.8,62.34
12.2,26.0,45.53,100.0
14.01,26.0,63.62,84.58
20.86,26.0,78.75,40.36
17.51,26.0,82.12,59.85
27.04,26.0,58.7,0.55
22.04,26.0,70.7,26.43
20.33,26.0,54.07,41.83
24.77,26.0,67.41,16.18
16.14,26.0,55.16,72.25
25.12,26.0,67.85,11.38
12.05,26.0,51.87,100.0
21.91,26.0,82.65,33.92
26.96,26.0,80.48,0.0
24.61,26.0,58.48,14.73
25.66,26.0,76.07,2.71
18.35,26.0,48.82,65.97
25.19,26.0,74.61,15.29
20.81,26.0,56.3,48.82
21.9,26.0,50.43,28.73
12.94,26.0,72.13,91.37
15.22,26.0,63.79,80.26
20.82,26.0,66.21,44.5
12.94,26.0,65.82,88.06
23.86,26.0,47.38,14.85
25.44,26.0,47.06,11.28
26.73,26.0,69.05,1.1
13.63,26.0,69.95,83.93
27.04,26.0,46.89,2.56
13.08,26.0,60.14,95.67
19.58,26.0,69.51,48.17
25.44,26.0,71.27,7.21
13.12,26.0,78.13,87.26
12.29,26.0,61.83,92.74
12.4,26.0,66.93,100.0
20.18,26.0,68.14,48.51
24.99,26.0,57.48,9.74
14.04,26.0,47.15,88.78
13.99,26.0,45.17,96.37
21.1,26.0,78.45,41.96
15.75,26.0,53.01,82.58
23.68,26.0,70.21,19.4
27.19,26.0,68.08,0.0
24.26,26.0,60.99,18.57
26.03,26.0,78.34,0.0
20.31,26.0,72.94,45.42
25.32,26.0,45.91,5.92
14.93,26.0,76.07,81.51
13.09,26.0,65.28,88.64
22.5,26.0,58.88,33.19
12.83,26.0,74.08,94.29
26.28,26.0,72.44,0.0
23.06,26.0,57.42,28.48
27.24,26.0,84.32,0.7
17.02,26.0,70.95,65.39
19.78,26.0,69.23,51.67
23.87,26.0,47.8,22.95
15.88,26.0,56.17,75.43
20.67,26.0,62.88,42.12
22.55,26.0,70.23,29.44
27.66,26.0,65.51,0.0
